ID,字段1,字段2,discount,price,privilege.for.new,privilege.on.sale,district,if.nonworkdays.available,time.duration,if.appointment.needed,WiFi.available,parking,rooms.available,评分,评论数,online.intervel,quarterly.sales.volume,level.of.participants.limited,level.of.tickets.limited,place,food,taste,cook,people,style,HighFreq
3010,七婆串串香(辛家庙店),仅售120元，价值138元辛家庙店4-5人餐！提供免费WiFi，节假日通用，免费WiFi！,0.869565217,120,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,11,无需预约,免费WiFi,未提及,仅限大厅使用,4.2,6,490,12.30612245,不限人数,不限张数,否,否,是,否,是,川系,2
3011,天天鲜椒鱼,仅售158元，价值224元4人套餐！节假日通用，免费WiFi，免费WiFi！,0.705357143,158,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,10.5,无需预约,免费WiFi,收费停车位,仅限大厅使用,4.3,11,387,8.837209302,不限人数,限制张数,否,是,是,否,否,其他,1
3012,蜀九香(经开店),仅售58元，价值100元周内午市代金券！免费WiFi！,0.58,58,钱包新客最高再减20元,无立减优惠,未央区,非周末法定节假日通用,5,无需预约,免费WiFi,未提及,仅限大厅使用,0,0,17,111.1764706,不限人数,不限张数,是,否,是,否,否,川系,1
3013,宽口美蛙鱼头(原鹅石板美蛙鱼头店),仅售198元，价值246元原鹅石板美蛙鱼头店4人餐！提供免费WiFi，节假日通用，提前1小时预约，免费WiFi，需预约！,0.804878049,198,钱包新客最高再减20元,无立减优惠,碑林区,非周末法定节假日通用,4,需预约,免费WiFi,无停车位,仅限大厅使用,4.8,100,616,83.57142857,限2-4人,不限张数,否,是,否,否,否,其他,1
3014,小肥羊,仅售69元，价值95元双人餐！可使用包间，免费停车！,0.726315789,69,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,11.5,无需预约,未提及,免费停车位,均可使用,0,0,6,210,限2-4人,不限张数,否,是,否,否,否,其他,1
3015,莱珍轩时尚臻牛(西安总店),仅售168元，价值265元6人餐！免费WiFi，免费停车！,0.633962264,168,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,11,无需预约,免费WiFi,免费停车位,仅限大厅使用,5,5,76,20.13157895,不限人数,不限张数,否,是,否,否,否,其他,1
3016,李记串串香火锅(凤城五路店),仅售88元，价值107元李记串串香火锅2-3人餐！免费WiFi！,0.822429907,88,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,13,无需预约,免费WiFi,收费停车位,仅限大厅使用,5,2,231,9.74025974,不限人数,不限张数,否,否,是,否,否,川系,5
3017,森林雨火锅(科技路分店),仅售258元，价值325元科技路店4-6人生日特惠套餐！提供免费WiFi！只限生日当天使用，免费WiFi！,0.793846154,258,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,13,无需预约,免费WiFi,无停车位,仅限大厅使用,5,5,393,12.59541985,限5-12人,不限张数,否,否,否,否,否,其他,1
3019,京小二涮锅,仅售188元，价值239元4人餐！节假日通用，免费提供WiFi，免费WiFi！,0.786610879,188,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,11,无需预约,免费WiFi,收费停车位,仅限大厅使用,5,6,345,10.43478261,不限人数,限制张数,是,否,否,是,否,北系,3
302,春秋火锅,仅售128元，价值176元3人餐！免费WiFi！,0.727272727,128,钱包新客最高再减20元,无立减优惠,灞桥区,非周末法定节假日通用,24,无需预约,免费WiFi,无停车位,未提及,0,0,138,6.52173913,不限人数,不限张数,否,否,否,否,否,其他,1
3020,万家欢鱼火锅(曲江店),仅售199元，价值280元4人餐！节假日通用！免费WiFi！,0.710714286,199,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,15,无需预约,未提及,未提及,仅限大厅使用,4,1,170,2.117647059,限2-4人,不限张数,否,是,否,否,否,其他,2
3022,食色火锅(金花路店),仅售68元，价值100元代金券！免费WiFi！,0.68,68,钱包新客最高再减20元,无立减优惠,新城区,周末法定节假日通用,12.5,无需预约,免费WiFi,未提及,仅限大厅使用,0,0,13,0,不限人数,不限张数,否,否,否,否,否,其他,1
3023,小芭蕉泰式火锅(三桥店),仅售69元，价值100元三桥店代金券！节假日通用，可叠加使用，提供免费停车位、免费WiFi，可使用包间，免费停车，免费WiFi！,0.69,69,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,3,无需预约,免费WiFi,免费停车位,均可使用,5,1,506,0.533596838,限2-4人,不限张数,否,否,否,否,否,其他,2
3024,老阿婆公馆火锅,仅售88元，价值100元代金券！免费WiFi！,0.88,88,钱包新客最高再减20元,无立减优惠,新城区,非周末法定节假日通用,12,无需预约,免费WiFi,未提及,仅限大厅使用,4.7,14,450,29.6,不限人数,不限张数,否,否,否,否,是,其他,2
3026,膳豪鱼府,仅售169元，价值253元4人餐！免费WiFi！,0.66798419,169,钱包新客最高再减20元,无立减优惠,临潼区,周末法定节假日通用,12,无需预约,免费WiFi,未提及,仅限大厅使用,5,5,130,20.07692308,限2-4人,不限张数,否,是,否,是,否,其他,1
3027,七婆串串香火锅(兴工东路店),仅售75元，价值84元2-3人餐！免费WiFi！,0.892857143,75,钱包新客最高再减20元,有立减优惠,新城区,周末法定节假日通用,7.5,无需预约,免费WiFi,收费停车位,仅限大厅使用,4.5,2,197,10.50761421,不限人数,不限张数,否,否,是,否,是,川系,3
3028,以德涮羊肉(朱雀门店),仅售79元，价值100元代金券！可使用包间，免费停车，免费WiFi！,0.79,79,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,14,无需预约,免费WiFi,免费停车位,均可使用,4.5,68,580,80.37931034,不限人数,限制张数,否,是,否,是,否,其他,1
3029,祥和斋清真羊蝎子火锅,仅售76元，价值100元羊蝎子火锅100元代金券！免费WiFi！,0.76,76,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,5,无需预约,免费WiFi,未提及,仅限大厅使用,0,0,75,10.8,限1人,不限张数,否,是,是,否,否,北系,1
303,重庆鸡公煲YJ(阎良店),仅售59元，价值81元阎良店3人餐！节假日通用，店内提供免费WIFI，免费WiFi！,0.728395062,59,钱包新客最高再减20元,无立减优惠,阎良区,周末法定节假日通用,11,无需预约,免费WiFi,无停车位,仅限大厅使用,4.6,191,587,139.6763203,不限人数,不限张数,是,是,否,是,否,川系,3
3030,痴串串,仅售52元，最高价值67元双人餐！节假日通用，提供免费WiFi，收费停车位，免费WiFi！,0.776119403,52,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,12,无需预约,免费WiFi,收费停车位,仅限大厅使用,4.8,9,308,13.44155844,限2-4人,不限张数,否,否,否,否,否,川系,1
3031,杨姐大辣火锅(小寨华旗店),仅售79元，价值100元代金券！,0.79,79,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,10.5,无需预约,未提及,未提及,仅限大厅使用,5,1,310,3.483870968,不限人数,不限张数,否,否,是,否,否,川系,4
3032,致中和串火锅,仅售89元，价值100元代金券！全场通用！免费WiFi！,0.89,89,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,6.833333333,无需预约,免费WiFi,收费停车位,仅限大厅使用,5,5,275,10.14545455,不限人数,不限张数,否,否,否,否,否,其他,2
3033,土豪涮涮火锅,仅售44.8元，价值60元3人餐！,0.746666667,44.8,钱包新客最高再减20元,无立减优惠,新城区,周末法定节假日通用,12,无需预约,未提及,无停车位,仅限大厅使用,5,1,203,1.773399015,限2-4人,不限张数,否,否,否,是,否,其他,2
3034,送客虾捞(长丰园店),仅售42.5元，价值50元代金券！免费WiFi！,0.85,42.5,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,8,无需预约,免费WiFi,无停车位,仅限大厅使用,0,0,192,1.875,不限人数,限制张数,否,否,否,否,否,其他,0
3036,湘皖居,仅售98元，最高价值158元3-4人餐！至少提前30分钟预约，节假日通用，提供免费WiFi，可使用包间，免费WiFi，需预约！,0.620253165,98,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,10,需预约,免费WiFi,无停车位,均可使用,5,1,414,0.434782609,不限人数,不限张数,是,否,否,否,否,其他,0
3038,六街鸡煲(骡马市店),仅售88元，价值100元代金券！免费WiFi！,0.88,88,钱包新客最高再减20元,无立减优惠,碑林区,非周末法定节假日通用,10,无需预约,免费WiFi,无停车位,仅限大厅使用,4.5,112,665,79.30827068,不限人数,不限张数,否,是,否,是,否,其他,2
3039,江海汇食府,仅售19元，价值50元代金券！免费WiFi！,0.38,19,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,12,无需预约,免费WiFi,未提及,仅限大厅使用,5,1,44,32.72727273,不限人数,限制张数,否,否,否,否,否,其他,0
304,鸭掌门特色火锅(韩森路店),仅售85元，价值100元代金券！免费WiFi！,0.85,85,钱包新客最高再减20元,无立减优惠,新城区,周末法定节假日通用,10,无需预约,免费WiFi,未提及,仅限大厅使用,4.4,117,420,253.5,不限人数,不限张数,是,是,否,否,否,其他,1
3040,豪上鲜文鱼庄,仅售184元，价值261元3人餐！免费WiFi！,0.704980843,184,钱包新客最高再减20元,无立减优惠,高新区,周末法定节假日通用,11,无需预约,免费WiFi,无停车位,仅限大厅使用,0,0,7,192.8571429,限2-4人,不限张数,否,是,是,否,否,其他,1
3041,阿敏海鲜坊(临潼店),阿敏海鲜火锅?仅售138元，价值236元4-6人餐！免费WiFi,0.584745763,138,钱包新客最高再减20元,无立减优惠,临潼区,周末法定节假日通用,12,无需预约,免费WiFi,无停车位,仅限大厅使用,0,0,97,0,限5-12人,限制张数,是,是,是,否,否,粤系,0
3042,清真古城好一锅羊蝎子火锅,仅售175元，价值261元4-6人餐！节假日通用，提供免费WiFi、停车位，免费停车，免费WiFi！,0.670498084,175,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,12.5,无需预约,免费WiFi,免费停车位,仅限大厅使用,5,4,298,3.624161074,限5-12人,不限张数,否,是,是,否,否,北系,2
3044,唐城一锅羊蝎子火锅,仅售198元，价值269元6到8人餐！提供免费WiFi，免费WiFi！,0.73605948,198,钱包新客最高再减20元,无立减优惠,未央区,非周末法定节假日通用,10,无需预约,免费WiFi,未提及,仅限大厅使用,0,0,358,0.754189944,不限人数,不限张数,否,是,否,否,否,北系,2
3045,Zimmo子墨私房火锅,仅售79元，价值100元代金券！可叠加使用，请提前2小时预约，提供免费WiFi，节假日通用！,0.79,79,钱包新客最高再减20元,无立减优惠,莲湖区,非周末法定节假日通用,12,需预约,未提及,未提及,均可使用,0,0,650,0.553846154,不限人数,不限张数,否,否,否,否,否,其他,2
3046,吃今吃火锅快餐,仅售60元，价值70元代金券！,0.857142857,60,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,11,无需预约,未提及,未提及,仅限大厅使用,3.8,4,258,6.976744186,不限人数,不限张数,否,否,否,否,否,其他,1
3047,豪上鲜文鱼庄,仅售83元，价值100元代金券！免费WiFi！,0.83,83,钱包新客最高再减20元,无立减优惠,高新区,周末法定节假日通用,12,无需预约,免费WiFi,无停车位,仅限大厅使用,4.6,5,7,5322.857143,不限人数,不限张数,否,是,是,否,否,其他,1
3048,客串,仅售90元，价值100元代金券！可叠加使用，节假日通用！提供免费WiFi，免费WiFi！,0.9,90,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,24,无需预约,免费WiFi,无停车位,仅限大厅使用,0,0,365,3.205479452,不限人数,不限张数,否,否,否,否,否,其他,1
3049,串椒火辣,仅售38元，价值53元双人餐！节假日通用，提供免费WiFi，可使用包间，免费WiFi！,0.716981132,38,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,12.5,无需预约,免费WiFi,未提及,均可使用,4.8,33,341,34.31085044,限2-4人,不限张数,否,是,是,否,否,川系,2
305,食色火锅(李家村店),仅售158元，最高价值296元8人餐！免费WiFi！,0.533783784,158,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,11,无需预约,免费WiFi,未提及,仅限大厅使用,5,7,143,8.811188811,不限人数,不限张数,否,否,否,否,否,其他,1
3051,嘹味串串,仅售39元，价值50元代金券！节假日通用，免预约，可叠加使用，店内提供免费无线WiFi，免费WiFi！,0.78,39,钱包新客最高再减20元,无立减优惠,新城区,非周末法定节假日通用,7,无需预约,免费WiFi,未提及,仅限大厅使用,4,27,721,19.97226075,不限人数,不限张数,否,否,否,否,否,川系,2
3052,蜀香鼎老灶火锅,仅售88元，价值100元代金券！免费WiFi！,0.88,88,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,14,无需预约,免费WiFi,未提及,仅限大厅使用,4.3,24,279,125.1612903,不限人数,不限张数,是,否,是,否,否,川系,3
3053,德渔府火锅,仅售88元，价值100元代金券！可使用包间，免费WiFi！,0.88,88,钱包新客最高再减20元,无立减优惠,高新区,周末法定节假日通用,12.5,无需预约,免费WiFi,未提及,均可使用,4.5,37,268,222.3134328,不限人数,不限张数,否,否,否,否,否,其他,1
3054,老鹅一锅,仅售99元，价值146元四人餐！节假日通用，可叠加使用！,0.678082192,99,钱包新客最高再减20元,无立减优惠,临潼区,周末法定节假日通用,13,无需预约,未提及,未提及,仅限大厅使用,0,0,463,0.777537797,不限人数,不限张数,否,是,否,否,否,其他,2
3055,欧巴家的年糕火锅店,仅售169元，价值207元4人聚会餐！节假日通用！,0.816425121,169,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,12,无需预约,未提及,未提及,仅限大厅使用,0,0,271,0.664206642,限2-4人,不限张数,否,是,否,否,否,其他,1
3056,一品黄记煌三汁焖锅(钟楼店),仅售88元，价值100元代金券！可叠加使用！提供免费WiFi！,0.88,88,无钱包新客优惠,无立减优惠,碑林区,非周末法定节假日通用,11,无需预约,未提及,未提及,仅限大厅使用,3.9,72,252,431.4285714,限2-4人,不限张数,否,否,否,是,否,其他,4
3057,店小二炭烧火锅,仅售95元，价值100元代金券！免费WiFi！,0.95,95,钱包新客最高再减20元,无立减优惠,长安区,周末法定节假日通用,11,无需预约,免费WiFi,无停车位,仅限大厅使用,4.6,5,220,10.22727273,不限人数,限制张数,否,否,否,是,否,其他,2
3058,臻品美蛙鱼火锅,仅售225元，最高价值376元6人餐！节假日通用，提供免费WiFi，可使用包间，免费WiFi！,0.598404255,225,钱包新客最高再减20元,无立减优惠,高新区,周末法定节假日通用,11,无需预约,免费WiFi,未提及,均可使用,0,0,529,0.170132325,限5-12人,不限张数,否,是,否,否,否,其他,2
3059,北京老诚一锅羊蝎子火锅(丰裕口店),仅售276元，价值346元丰裕口店6到8人餐！节假日通用，提供免费WiFi，可使用包间，免费WiFi！,0.797687861,276,钱包新客最高再减20元,无立减优惠,长安区,周末法定节假日通用,12,无需预约,免费WiFi,未提及,均可使用,1,1,352,3.835227273,限5-12人,不限张数,是,是,否,否,否,北系,2
306,那度香火锅(曲江店),仅售188元，最高价值284元曲江店4人餐！提供免费WiFi，免费WiFi！,0.661971831,188,钱包新客最高再减20元,无立减优惠,雁塔区,非周末法定节假日通用,11,无需预约,免费WiFi,收费停车位,仅限大厅使用,4.9,8,346,23.67052023,限2-4人,限制张数,否,否,是,否,否,其他,2
3060,八旗不上火京味涮锅,仅售42元，价值50元代金券！可使用包间，免费WiFi！,0.84,42,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,13,无需预约,免费WiFi,未提及,均可使用,4.9,7,195,54,不限人数,不限张数,是,否,是,是,否,北系,3
3061,阿敏海鲜坊(临潼店),阿敏海鲜火锅仅售98元，价值137元2-3人餐！可使用包间免费WiFi！,0.715328467,98,钱包新客最高再减20元,无立减优惠,临潼区,周末法定节假日通用,12,无需预约,免费WiFi,无停车位,均可使用,0,0,97,0,限2-4人,限制张数,是,是,是,否,否,粤系,0
3062,东北人自助小火锅,仅售16.5元，价值20元单人午餐！提供免费WiFi，节假日通用，免费WiFi！,0.825,16.5,钱包新客最高再减20元,无立减优惠,临潼区,周末法定节假日通用,6.5,无需预约,免费WiFi,无停车位,未提及,3,8,629,8.298887122,限1人,不限张数,是,否,否,否,是,北系,3
3063,重庆美蛙渔头火锅,仅售75元，价值100元晚餐代金券！可叠加使用，节假日通用，免预约，免费WiFi！,0.75,75,钱包新客最高再减20元,无立减优惠,未央区,非周末法定节假日通用,4,无需预约,未提及,未提及,未提及,1.7,3,702,1.923076923,不限人数,不限张数,是,否,否,否,否,川系,2
3064,重庆小火锅,仅售39元，价值50元代金券！可叠加使用，节假日通用！,0.78,39,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,14,无需预约,未提及,无停车位,仅限大厅使用,0,0,383,1.644908616,不限人数,不限张数,是,否,否,否,否,川系,3
3065,地中海主题火锅,仅售86.1元，价值123元2人餐！无需预约，提供免费无线WiFi，节假日通用！,0.7,86.1,钱包新客最高再减20元,无立减优惠,未央区,非周末法定节假日通用,11,无需预约,未提及,未提及,未提及,0,0,711,0.126582278,限2-4人,不限张数,否,否,否,否,否,其他,1
3066,码头故事(大寨路店),仅售318元，价值432元8人餐！可使用包间，免费WiFi！,0.736111111,318,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,10.5,无需预约,免费WiFi,未提及,均可使用,5,2,122,16.96721311,不限人数,限制张数,否,否,否,否,否,其他,1
3067,老兵居火锅(南二环旗舰店),仅售288元，价值390元6人餐！可使用包间，免费WiFi！,0.738461538,288,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,12,无需预约,免费WiFi,无停车位,均可使用,0,0,42,12.85714286,不限人数,不限张数,否,否,否,否,是,其他,2
3068,丽江故事私房火锅,仅售259元，价值346元4人餐！免费WiFi，需预约！,0.748554913,259,钱包新客最高再减20元,有立减优惠,碑林区,周末法定节假日通用,8,需预约,免费WiFi,未提及,仅限大厅使用,0,0,14,6.428571429,限2-4人,不限张数,是,否,否,否,否,其他,2
3069,鱼上鲜纸包鱼,仅售58.5元，价值78元秘制纸包黑鱼1份！可使用包间，免费停车，免费WiFi！,0.75,58.5,钱包新客最高再减20元,无立减优惠,临潼区,周末法定节假日通用,12.5,无需预约,免费WiFi,免费停车位,均可使用,0,0,227,3.568281938,不限人数,不限张数,否,是,是,否,否,其他,1
307,食色火锅(东门的店),仅售69元，价值100元代金券！免费WiFi！,0.69,69,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,11,无需预约,免费WiFi,无停车位,仅限大厅使用,4.7,3,180,8.5,不限人数,不限张数,否,否,否,否,否,其他,1
3070,重庆鸡公煲(大寨路店),仅售49元，价值56元大寨路店双人餐！节假日通用，提供免费WiFi、停车位，免费停车，免费WiFi，需预约！,0.875,49,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,13,需预约,免费WiFi,免费停车位,仅限大厅使用,4.4,101,599,67.01168614,限2-4人,不限张数,是,是,否,是,否,川系,4
3071,7号高地主题火锅,仅售79元，价值100元代金券！免费WiFi！,0.79,79,钱包新客最高再减20元,无立减优惠,灞桥区,周末法定节假日通用,11,无需预约,免费WiFi,无停车位,仅限大厅使用,0,0,155,8.129032258,不限人数,不限张数,否,否,否,否,否,其他,1
3072,重庆耙牛肉,仅售98元，价值138元5-6人餐！节假日通用！,0.710144928,98,钱包新客最高再减20元,无立减优惠,高新区,周末法定节假日通用,12,无需预约,未提及,未提及,仅限大厅使用,5,2,588,1.224489796,不限人数,不限张数,是,是,否,否,否,川系,1
3073,德蜀干锅火锅,仅售70元，价值100元代金券！免费WiFi！可叠加使用！节假日通用！,0.7,70,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,12.5,无需预约,免费WiFi,未提及,仅限大厅使用,0,0,191,0,不限人数,不限张数,是,否,否,否,否,川系,1
3074,不二涮肉,仅售169元，最高价值287元4人餐！节假日通用，提供免费WiFi，免费WiFi！,0.588850174,169,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,6,无需预约,免费WiFi,无停车位,仅限大厅使用,0,0,447,0.604026846,限2-4人,不限张数,否,是,否,是,否,其他,1
3075,慢时光火锅,仅售198元，价值350元美味套餐！节假日通用，请提前30分钟预约，店内提供免费WiFi，免费WiFi，需预约！,0.565714286,198,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,11.5,需预约,免费WiFi,未提及,仅限大厅使用,0,0,408,0,限5-12人,不限张数,否,否,否,否,否,其他,1
3076,蜜悦士鲜牛肉时尚火锅(凯德广场店),仅售199元，价值302元4人餐！,0.658940397,199,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,10.5,无需预约,未提及,未提及,仅限大厅使用,0,0,22,20.45454545,不限人数,不限张数,否,是,是,否,否,其他,2
3077,我要牛市鲜牛火锅,仅售398元，价值700元6至8人午市套餐！免费WiFi！,0.568571429,398,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,3.5,无需预约,免费WiFi,未提及,仅限大厅使用,0,0,49,5.510204082,限5-12人,不限张数,否,是,是,否,否,其他,1
3078,老陕味,仅售179元，价值296元4人餐！,0.60472973,179,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,13,无需预约,未提及,未提及,仅限大厅使用,5,1,251,1.434262948,不限人数,不限张数,是,否,否,否,否,其他,2
3079,江海汇食府,仅售39元，价值64元单人餐！免费WiFi！,0.609375,39,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,12,无需预约,免费WiFi,未提及,仅限大厅使用,1,1,88,3.068181818,不限人数,不限张数,否,否,否,否,否,其他,0
308,山城小火锅店,仅售89.9元，最高价值122元4人餐！节假日通用！,0.736885246,89.9,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,7,无需预约,未提及,未提及,仅限大厅使用,5,6,442,6.108597285,限2-4人,不限张数,否,否,否,否,否,其他,3
3080,肚兜閑菜馆,仅售268元，价值503元6-8人餐！提供免费WiFi，可使用包间，免费WiFi！,0.532803181,268,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,12,无需预约,免费WiFi,未提及,均可使用,5,6,352,4.857954545,限5-12人,不限张数,否,否,否,否,否,其他,0
3081,山风辣糊糊火锅,仅售85元，价值100元代金券！免费停车，免费WiFi！,0.85,85,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,12,无需预约,免费WiFi,免费停车位,仅限大厅使用,4,1,135,2,不限人数,不限张数,否,否,是,否,否,川系,2
3082,四川香辣盆盆鱼,仅售68元，价值117元双人餐！节假日通用，提供免费WiFi，请至少提前2小时预约，免费WiFi，需预约！,0.581196581,68,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,12,需预约,免费WiFi,未提及,仅限大厅使用,0,0,468,0.769230769,不限人数,不限张数,是,是,是,否,否,川系,3
3083,七嘴八舌(交大店),仅售289元，价值430元8人餐！可使用包间，需预约！,0.672093023,289,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,10,需预约,未提及,未提及,均可使用,0,0,187,1.443850267,限5-12人,不限张数,否,否,否,否,否,其他,1
3084,蜀锦香厕所串串,仅售58元，价值68元2人餐！节假日通用，提供免费WiFi，免费WiFi！,0.852941176,58,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,14,无需预约,免费WiFi,无停车位,仅限大厅使用,4,1,302,3.874172185,限2-4人,不限张数,是,否,是,否,否,川系,2
3085,闻道听香,仅售428元，价值545元8人餐！节假日通用，店内提供免费WiFi，免费WiFi！,0.785321101,428,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,16,无需预约,免费WiFi,无停车位,仅限大厅使用,4.9,7,343,10.23323615,限5-12人,不限张数,否,否,是,否,否,其他,1
3086,火到捞小火锅,仅售64.9元，价值88元4人餐！节假日通用，提供免费WiFi、停车位，免费停车，免费WiFi！,0.7375,64.9,钱包新客最高再减20元,无立减优惠,阎良区,周末法定节假日通用,9.5,无需预约,免费WiFi,免费停车位,仅限大厅使用,0,0,356,0.252808989,不限人数,不限张数,否,否,否,否,否,其他,2
3087,聚贤坊铜锅涮,仅售88元，价值116元2-4人餐！节假日通用，店内提供免费WiFi，免费WiFi！,0.75862069,88,钱包新客最高再减20元,无立减优惠,新城区,周末法定节假日通用,11,无需预约,免费WiFi,未提及,仅限大厅使用,4.8,5,402,6.940298507,不限人数,不限张数,否,否,否,是,否,其他,2
3088,蓝胖子火锅主题餐厅,仅售39元，价值50元代金券！,0.78,39,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,11,无需预约,未提及,未提及,仅限大厅使用,0,0,65,1.384615385,不限人数,不限张数,否,否,否,否,否,其他,1
3089,尚鼎串串香火锅,仅售146元，最高价值172元3-4人餐！节假日通用，提供免费WiFi、停车位，免费停车，免费WiFi！,0.848837209,146,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,11.5,无需预约,免费WiFi,免费停车位,仅限大厅使用,0,0,348,0,限2-4人,不限张数,否,否,是,否,否,川系,4
3090,蜀留香梭边鱼,仅售198元，价值394元8-10人餐！节假日通用，提供免费WiFi，免费WiFi！,0.502538071,198,钱包新客最高再减20元,无立减优惠,临潼区,周末法定节假日通用,10.5,无需预约,免费WiFi,未提及,仅限大厅使用,4,3,463,3.498920086,不限人数,不限张数,是,是,是,否,否,川系,2
3093,四川乐山香辣鸡煲,仅售50元，价值58元3人餐！节假日通用！,0.862068966,50,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,10,无需预约,未提及,未提及,仅限大厅使用,4.3,3,286,7.552447552,不限人数,不限张数,是,是,是,是,否,川系,4
3094,火辣爆椒老成都传统串串,仅售88元，价值100元代金券！节假日通用！提供免费WiFi，免费WiFi！,0.88,88,钱包新客最高再减20元,无立减优惠,新城区,周末法定节假日通用,12,无需预约,免费WiFi,无停车位,仅限大厅使用,4.8,59,349,76.33237822,不限人数,不限张数,否,是,是,是,否,川系,3
3095,康二姐串串香火锅(潘村店),仅售98.9元，价值114元4人餐！节假日通用，提供免费停车位，店内提供免费WiFi，免费停车，免费WiFi！,0.86754386,98.9,钱包新客最高再减20元,无立减优惠,灞桥区,周末法定节假日通用,12,无需预约,免费WiFi,免费停车位,仅限大厅使用,0,0,393,0.229007634,限2-4人,不限张数,否,否,是,否,否,川系,3
3096,你家私房火锅,仅售75元，价值100元代金券！可叠加使用，节假日通用，提供免费WiFi，免费WiFi！,0.75,75,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,14,无需预约,免费WiFi,无停车位,仅限大厅使用,5,1,446,1.210762332,不限人数,不限张数,否,否,否,否,否,其他,2
3098,在水鱼坊,仅售98元，最高价值192元2-3人套餐！经典味道，健康又美味！交通便利，环境温馨，热情服务，美好的就餐心情就从此刻开始！节假日通用！免费WiFi！,0.510416667,98,钱包新客最高再减20元,无立减优惠,临潼区,非周末法定节假日通用,10,无需预约,未提及,免费停车位,未提及,3,2,756,0.357142857,不限人数,不限张数,否,是,否,否,否,其他,1
3099,重庆鱼庄,仅售238元，价值328元6人餐！节假日通用，提供免费WiFi！? ?，免费WiFi！,0.725609756,238,钱包新客最高再减20元,无立减优惠,新城区,非周末法定节假日通用,11,无需预约,免费WiFi,未提及,仅限大厅使用,4,7,455,5.340659341,限5-12人,限制张数,是,是,否,否,否,川系,2
31,三江火锅(长乐路店),仅售98元，最高价值217元长乐中路店双人餐！提供免费WiFi，免费WiFi！,0.451612903,98,钱包新客最高再减20元,无立减优惠,新城区,非周末法定节假日通用,11,无需预约,免费WiFi,未提及,仅限大厅使用,4.3,254,485,223.6082474,不限人数,限制张数,否,否,否,否,否,其他,1
310,老北京涮羊肉,仅售169.9元，价值280元4-6人餐！可使用包间，免费WiFi！,0.606785714,169.9,钱包新客最高再减20元,无立减优惠,雁塔区,非周末法定节假日通用,4,无需预约,免费WiFi,无停车位,均可使用,4.4,14,125,84.24,不限人数,不限张数,是,是,否,是,否,北系,2
